20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0(" จbj�ช��j01,M1,-1500
10,0,OK
10,0,OK
02,M1,-1500
20,0,OK
20,0,OK
03,M1,-1500
30,0,OK
01,M1,-1500
10,0,OK
